message_id         , created_at                      , channel      , author_name  , author_id          , content                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , is_reply, reply_to_id        , mentions , num_chars, num_words, tickers_detected                                                                                                                                                                                                                                                                                                                                            , tweet_urls, sentiment_score
1320691488593543220, 2024-12-23T09:56:28.142000+00:00, market-news  , OpenBB Bot   ,  452988914215550997,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1321960164974268497, 2024-12-26T21:57:44.162000+00:00, market-news  , qmy.y        ,  419660638881579028, "Liberty Braves Group (Atlanta Braves - MLB) • Stock Symbols: BATRA, BATRK, BATRB (tracking stocks).
                                                                                                          
                                                                                                          Madison Square Garden Sports Corp. (Knicks and Rangers - NBA/NHL) • Stock Symbol: MSGS
                                                                                                          
                                                                                                          Manchester United (EPL Soccer) • Stock Symbol: MANU
                                                                                                          
                                                                                                          Borussia Dortmund (Bundesliga Soccer) • Stock Symbol: BVB, BORUF
                                                                                                          
                                                                                                          Maple Leaf Sports & Entertainment (Raptors, Leafs - NBA/NHL) • Stock Symbol: BCE, TU
                                                                                                          
                                                                                                          Comcast Corporation (Philadelphia Flyers - NHL) • Stock Symbol: CMCSA
                                                                                                          
                                                                                                          Liberty Media Corporation (F1 Racing) • Stock Symbol: FWONA, FWONK
                                                                                                          
                                                                                                          Rumored IPOs (Fenway, StubHub, Sportsgeek)"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , False   ,                    ,          ,       575,        85,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1322061229354782862, 2024-12-27T04:39:19.788000+00:00, market-news  , qmy.y        ,  419660638881579028, AMD                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , True    ,                    ,          ,         3,         1,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1322066323018219592, 2024-12-27T04:59:34.212000+00:00, market-news  , qmy.y        ,  419660638881579028, "BTC (MSTR , RIOT, COIN...)"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , True    ,                    ,          ,        26,         5,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1322288268120821915, 2024-12-27T19:41:30.048000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/epictrades1/status/1872468952879685789?s=46&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                            , False   ,                    ,          ,        82,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1322717088741064824, 2024-12-29T00:05:28.851000+00:00, market-news  , qmy.y        ,  419660638881579028, "$RGTI $IONQ $QUBT $QBTS
                                                                                                          https://x.com/Jeyffre/status/1866748799190004053"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             , False   ,                    ,          ,        72,         5, "$RGTI, $IONQ, $QUBT, $QBTS"                                                                                                                                                                                                                                                                                                                                , x.com     , 
1322719329028149350, 2024-12-29T00:14:22.977000+00:00, market-news  , Carl-bot     ,  235148962103951360,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1323133447945850930, 2024-12-30T03:39:56.621000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/anandragn/status/1873455886506840280?s=46&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                              , False   ,                    ,          ,        80,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1323150341163716671, 2024-12-30T04:47:04.278000+00:00, market-news  , qmy.y        ,  419660638881579028,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1323152204353372200, 2024-12-30T04:54:28.497000+00:00, market-news  , qmy.y        ,  419660638881579028,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1323158486548480011, 2024-12-30T05:19:26.289000+00:00, market-news  , OpenBB Bot   ,  452988914215550997,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1323159107020001310, 2024-12-30T05:21:54.221000+00:00, market-news  , qmy.y        ,  419660638881579028, "1/10,15,16,21,22,27,28,29,30
                                                                                                          holy fuck insane month"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , False   ,                    ,          ,        51,         5,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1323314063325003897, 2024-12-30T15:37:38.683000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/koyfincharts/status/1873438346271399990?s=46&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                           , False   ,                    ,          ,        83,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1323314214135136316, 2024-12-30T15:38:14.639000+00:00, market-news  , qmy.y        ,  419660638881579028, "Apple overvalued af, Amzn and google sitting at good prices"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , False   ,                    ,          ,        59,        10,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1323314523934949552, 2024-12-30T15:39:28.501000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/unusual_whales/status/1873719939947008405?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                         , False   ,                    ,          ,        85,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1325559839765692632, 2025-01-05T20:21:33.511000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/epictrades1/status/1875999192788718033?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                            , False   ,                    ,          ,        82,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1325970190525141093, 2025-01-06T23:32:08.756000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/epictrades1/status/1876406499729428497?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                            , False   ,                    ,          ,        82,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1326428228621176834, 2025-01-08T05:52:13.548000+00:00, market-news  , qmy.y        ,  419660638881579028, "https://www.tiktok.com/t/ZTYTb9GEg/
                                                                                                          
                                                                                                          
                                                                                                          Short vegas and casinos?"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , False   ,                    ,          ,        62,         5,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1326667560699301931, 2025-01-08T21:43:14.762000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/anandragn/status/1877074801279295869?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                              , False   ,                    ,          ,        80,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1326667748666904586, 2025-01-08T21:43:59.577000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/epictrades1/status/1877077550242902062?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                            , False   ,                    ,          ,        82,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1326667872373706852, 2025-01-08T21:44:29.071000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/amitisinvesting/status/1877077621038817696?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                        , False   ,                    ,          ,        86,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1326668591969337496, 2025-01-08T21:47:20.636000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/humblehooper34/status/1877107893222146165?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                         , False   ,                    ,          ,        85,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1328103551305519124, 2025-01-12T20:49:21.602000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/amitisinvesting/status/1878198811966779892?s=46&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                        , False   ,                    ,          ,        86,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1328103614786441358, 2025-01-12T20:49:36.737000+00:00, market-news  , qmy.y        ,  419660638881579028, <@245343991225122816>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , False   ,                    , climbie  ,        21,         1,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1328116570022744065, 2025-01-12T21:41:05.506000+00:00, market-news  , climbie      ,  245343991225122816, i tried it like a month ago it was pretty nice                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , False   ,                    ,          ,        46,        11,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1336829566597074944, 2025-02-05T22:43:25.769000+00:00, market-news  , qmy.y        ,  419660638881579028, Mstr options premium -worth                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , False   ,                    ,          ,        27,         4,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1336829856562020463, 2025-02-05T22:44:34.902000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/datadynamix_/status/1887261929355215273?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                           , False   ,                    ,          ,        83,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1336829889092911176, 2025-02-05T22:44:42.658000+00:00, market-news  , qmy.y        ,  419660638881579028, Holy bubble                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , False   ,                    ,          ,        11,         2,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1338216708632215644, 2025-02-09T18:35:26.202000+00:00, market-news  , qmy.y        ,  419660638881579028, https://www.instagram.com/p/DF1WlqRJjjN/?igsh=MTI3eGV4bXU3NHdpbg==                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , False   ,                    ,          ,        66,         1,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1338549148751761500, 2025-02-10T16:36:26.103000+00:00, market-news  , qmy.y        ,  419660638881579028, "Obi's 2024 Trading reflection summary.:
                                                                                                          - Not having a set stop in.
                                                                                                          - Getting aggressive fighting the trend / Not following three strike rule ""getting aggressive part"""                                                                                                                                                                                                                                                                                                                                                                                                                                        , False   ,                    ,          ,       167,        27,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1338554797120421999, 2025-02-10T16:58:52.779000+00:00, market-news  , qmy.y        ,  419660638881579028, no cap really need to move out of robinhood to something more day trading friendly                                                                                                                                                                                                                                                                                                                                                                                                                                                            , False   ,                    ,          ,        82,        15,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1338554904452661262, 2025-02-10T16:59:18.369000+00:00, market-news  , Carl-bot     ,  235148962103951360,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1338569832953544766, 2025-02-10T17:58:37.601000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/faststocknewss/status/1889008889410318580?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                         , False   ,                    ,          ,        85,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1338620907484221480, 2025-02-10T21:21:34.718000+00:00, market-news  , qmy.y        ,  419660638881579028, "@MichaelNaussCMT:
                                                                                                          Healthy Market for day trading vs long term, buy the dips and sell the rips..
                                                                                                          
                                                                                                          - Two B2Back 20% years, needs a little correction (shift to small caps??)
                                                                                                          - Crypto looking super weak, consider Kalashi action
                                                                                                          - $SOLANA holding trendlines"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , False   ,                    ,          ,       252,        41, $SOLANA                                                                                                                                                                                                                                                                                                                                                     ,           , 
1338621461639729193, 2025-02-10T21:23:46.839000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/unusual_whales/status/1889062465557991862                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , False   ,                    ,          ,        55,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1338622590046044231, 2025-02-10T21:28:15.872000+00:00, market-news  , qmy.y        ,  419660638881579028, "https://x.com/epictrades1/status/1889061018535432651
                                                                                                          
                                                                                                          **$ALAB**
                                                                                                          Astera Labs' Q1 projections exceed consensus estimates for EPS and revenue, indicating strong performance expectations.
                                                                                                          The company's projected gross margin of 74% suggests efficient cost management and profitability, which is notably high.
                                                                                                          Despite these positive figures, some market reactions might be due to concerns over the operating margin, which could affect profitability perceptions."                                                                                                                                                                                                                                                                                                                                                                                      , False   ,                    ,          ,       456,        55, $ALAB                                                                                                                                                                                                                                                                                                                                                       , x.com     , 
1339442862059945994, 2025-02-13T03:47:43.960000+00:00, market-news  , qmy.y        ,  419660638881579028, "**Robinhood Earnings**
                                                                                                          
                                                                                                          - Prediction markets ""are the future"" (sports betting)|
                                                                                                          - Moat with UI + Gen Z wealth transfers
                                                                                                          - RH Wallet + more crypto
                                                                                                          - EU/UK + Singapore expansion
                                                                                                          - RH Gold Credit Card:  Happy Active Users + Great Demand ( Good Credit business)
                                                                                                          - Crypto + Equities & Stocks + Futures and Contracts (Events/ Index and Reg Options) + Sports + Retirement Accounts + Spending and Credit **OP!!**
                                                                                                          
                                                                                                          Cons
                                                                                                          - $ Depends on overall MKT Health // Suffer when rates go up
                                                                                                          - No acquisitions ?
                                                                                                          - Legend is scaling but not Competitive"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , False   ,                    ,          ,       533,        95,                                                                                                                                                                                                                                                                                                                                                             ,           , 
